SPRITE,ACTION,DIR,FRAME,OFFSET_X,OFFSET_Y,WIDTH,HEIGHT,FILENAME,BITMAPPTR
GREEK   ,M ,NE,3 ,2,-17,42,52,GR-M4-3 ,23661
GREEK   ,M ,NE,4 ,0,-17,44,51,GR-M4-1 ,21164
GREEK   ,M ,NE,5 ,-5,-13,44,51,GR-M4-4 ,24955
GREEK   ,M ,NE,6 ,-6,-14,47,54,GR-M4-5 ,26320
GREEK   ,M ,E ,1 ,2,-15,40,53,GR-M3-1 ,14770
GREEK   ,M ,E ,2 ,2,-14,41,49,GR-M3-2 ,15992
GREEK   ,M ,E ,3 ,-3,-14,43,50,GR-M3-3 ,17270
GREEK   ,M ,E ,4 ,2,-15,40,53,GR-M3-1 ,14770
GREEK   ,M ,E ,5 ,1,-13,42,51,GR-M3-4 ,18626
GREEK   ,M ,E ,6 ,-5,-13,48,49,GR-M3-5 ,19984
GREEK   ,M ,SE,1 ,3,-15,38,57,GR-M2-1 ,7267
GREEK   ,M ,SE,2 ,-1,-15,45,63,GR-M2-2 ,8660
GREEK   ,M ,SE,3 ,2,-15,42,63,GR-M2-3 ,10282
GREEK   ,M ,SE,4 ,3,-15,38,57,GR-M2-1 ,7267
GREEK   ,M ,SE,5 ,5,-15,38,54,GR-M2-4 ,11912
GREEK   ,M ,SE,6 ,-2,-15,43,56,GR-M2-5 ,13324
GREEK   ,M ,S ,1 ,0,-17,38,57,GR-M1-1 ,0
GREEK   ,M ,S ,2 ,1,-19,33,63,GR-M1-2 ,1455
GREEK   ,M ,S ,3 ,0,-17,35,68,GR-M1-3 ,2796
GREEK   ,M ,S ,4 ,0,-17,38,57,GR-M1-1 ,0
GREEK   ,M ,S ,5 ,2,-18,36,61,GR-M1-4 ,4382
GREEK   ,M ,S ,6 ,3,-18,35,67,GR-M1-5 ,5786
GREEK   ,M ,SW,1 ,-8,-15,38,57,GR-M2-1 ,7267
GREEK   ,M ,SW,2 ,-11,-15,45,63,GR-M2-2 ,8660
GREEK   ,M ,SW,3 ,-11,-15,42,63,GR-M2-3 ,10282
GREEK   ,M ,SW,4 ,-8,-15,38,57,GR-M2-1 ,7267
GREEK   ,M ,SW,5 ,-10,-15,38,54,GR-M2-4 ,11912
GREEK   ,M ,SW,6 ,-8,-15,43,56,GR-M2-5 ,13324
GREEK   ,M ,W ,1 ,-9,-15,40,53,GR-M3-1 ,14770
GREEK   ,M ,W ,2 ,-10,-14,41,49,GR-M3-2 ,15992
GREEK   ,M ,W ,3 ,-7,-14,43,50,GR-M3-3 ,17270
GREEK   ,M ,W ,4 ,-9,-15,40,53,GR-M3-1 ,14770
GREEK   ,M ,W ,5 ,-10,-13,42,51,GR-M3-4 ,18626
GREEK   ,M ,W ,6 ,-10,-13,48,49,GR-M3-5 ,19984
GREEK   ,M ,NW,1 ,-11,-17,44,51,GR-M4-1 ,21164
GREEK   ,M ,NW,2 ,-8,-17,38,50,GR-M4-2 ,22402
GREEK   ,M ,NW,3 ,-11,-17,42,52,GR-M4-3 ,23661
GREEK   ,M ,NW,4 ,-11,-17,44,51,GR-M4-1 ,21164
GREEK   ,M ,NW,4 ,-6,-13,44,51,GR-M4-4 ,24955
GREEK   ,M ,NW,6 ,-8,-14,47,54,GR-M4-5 ,26320
GREEK   ,A1,N ,1 ,-5,-17,39,53,GR-M5-1 ,27686
GREEK   ,A1,N ,2 ,-8,-16,49,56,GR-A5-1 ,63008
GREEK   ,A1,N ,3 ,-1,-22,53,62,GR-A5-2 ,64535
GREEK   ,A1,N ,4 ,2,-19,42,59,GR-A5-3 ,66058
GREEK   ,A1,N ,5 ,-2,-21,46,62,GR-A5-4 ,67396
GREEK   ,A1,N ,6 ,-9,-55,38,95,GR-A5-5 ,69010
GREEK   ,A1,NE,1 ,0,-17,44,51,GR-M4-1 ,21164
GREEK   ,A1,NE,2 ,-4,-19,50,53,GR-A4-1 ,55604
GREEK   ,A1,NE,3 ,-1,-18,46,51,GR-A4-2 ,57124
GREEK   ,A1,NE,4 ,-1,-14,44,47,GR-A4-3 ,58414
GREEK   ,A1,NE,5 ,1,-16,56,51,GR-A4-4 ,59741
GREEK   ,A1,NE,6 ,0,-34,59,69,GR-A4-5 ,61236
GREEK   ,A1,E ,1 ,2,-15,40,53,GR-M3-1 ,14770
GREEK   ,A1,E ,2 ,1,-17,34,55,GR-A3-1 ,48583
GREEK   ,A1,E ,3 ,1,-14,42,52,GR-A3-2 ,49868
GREEK   ,A1,E ,4 ,-3,-8,45,47,GR-A3-3 ,51280
GREEK   ,A1,E ,5 ,1,-11,48,50,GR-A3-4 ,52738
GREEK   ,A1,E ,6 ,3,-12,74,51,GR-A3-5 ,54096
GREEK   ,A1,SE,1 ,3,-15,38,57,GR-M2-1 ,7267
GREEK   ,A1,SE,2 ,5,-16,40,61,GR-A2-1 ,40959
GREEK   ,A1,SE,3 ,-4,-13,45,58,GR-A2-2 ,42403
GREEK   ,A1,SE,4 ,-7,-11,45,57,GR-A2-3 ,44049
GREEK   ,A1,SE,5 ,2,-6,39,58,GR-A2-4 ,45675
GREEK   ,A1,SE,6 ,7,-5,56,50,GR-A2-5 ,47212
GREEK   ,A1,S ,1 ,0,-17,38,57,GR-M1-1 ,0
GREEK   ,A1,S ,2 ,-11,-16,52,60,GR-A1-1 ,33887
GREEK   ,A1,S ,3 ,-18,-17,54,62,GR-A1-2 ,35539
GREEK   ,A1,S ,4 ,-7,-16,39,61,GR-A1-3 ,37053
GREEK   ,A1,S ,5 ,-16,-7,49,50,GR-A1-4 ,38427
GREEK   ,A1,S ,6 ,5,1,32,65,GR-A1-5 ,39768
GREEK   ,A1,SW,1 ,-8,-15,38,57,GR-M2-1 ,7267
GREEK   ,A1,SW,2 ,-12,-16,40,61,GR-A2-1 ,40959
GREEK   ,A1,SW,3 ,-8,-13,45,58,GR-A2-2 ,42403
GREEK   ,A1,SW,4 ,-5,-11,45,57,GR-A2-3 ,44049
GREEK   ,A1,SW,5 ,-8,-6,39,58,GR-A2-4 ,45675
GREEK   ,A1,SW,6 ,-30,-5,56,50,GR-A2-5 ,47212
GREEK   ,A1,W ,1 ,-9,-15,40,53,GR-M3-1 ,14770
GREEK   ,A1,W ,2 ,-2,-17,34,55,GR-A3-1 ,48583
GREEK   ,A1,W ,3 ,-10,-14,42,52,GR-A3-2 ,49868
GREEK   ,A1,W ,4 ,-9,-8,45,47,GR-A3-3 ,51280
GREEK   ,A1,W ,5 ,-16,-11,48,50,GR-A3-4 ,52738
GREEK   ,A1,W ,6 ,-44,-12,74,51,GR-A3-5 ,54096
GREEK   ,A1,NW,1 ,-11,-17,44,51,GR-M4-1 ,21164
GREEK   ,A1,NW,2 ,-13,-19,50,53,GR-A4-1 ,55604
GREEK   ,A1,NW,3 ,-12,-18,46,51,GR-A4-2 ,57124
GREEK   ,A1,NW,4 ,-10,-14,44,47,GR-A4-3 ,58414
GREEK   ,A1,NW,5 ,-24,-16,56,51,GR-A4-4 ,59741
GREEK   ,A1,NW,6 ,-26,-34,59,69,GR-A4-5 ,61236
GREEK   ,A2,N ,1 ,2,-19,42,59,GR-A5-3 ,66058
GREEK   ,A2,N ,2 ,-2,-21,46,62,GR-A5-4 ,67396
GREEK   ,A2,N ,3 ,-9,-55,38,95,GR-A5-5 ,69010
GREEK   ,A2,NE,1 ,-1,-14,44,47,GR-A4-3 ,58414
GREEK   ,A2,NE,2 ,1,-16,56,51,GR-A4-4 ,59741
GREEK   ,A2,NE,3 ,0,-34,59,69,GR-A4-5 ,61236
GREEK   ,A2,E ,1 ,-3,-8,45,47,GR-A3-3 ,51280
GREEK   ,A2,E ,2 ,1,-11,48,50,GR-A3-4 ,52738
GREEK   ,A2,E ,3 ,3,-12,74,51,GR-A3-5 ,54096
GREEK   ,A2,SE,1 ,-7,-11,45,57,GR-A2-3 ,44049
GREEK   ,A2,SE,2 ,2,-6,39,58,GR-A2-4 ,45675
GREEK   ,A2,SE,3 ,7,-5,56,50,GR-A2-5 ,47212
GREEK   ,A2,S ,1 ,-7,-16,39,61,GR-A1-3 ,37053
GREEK   ,A2,S ,2 ,-16,-7,49,50,GR-A1-4 ,38427
GREEK   ,A2,S ,3 ,5,1,32,65,GR-A1-5 ,39768
GREEK   ,A2,SW,1 ,-5,-11,45,57,GR-A2-3 ,44049
GREEK   ,A2,SW,2 ,-8,-6,39,58,GR-A2-4 ,45675
GREEK   ,A2,SW,3 ,-30,-5,56,50,GR-A2-5 ,47212
GREEK   ,A2,W ,1 ,-9,-8,45,47,GR-A3-3 ,51280
GREEK   ,A2,W ,2 ,-16,-11,48,50,GR-A3-4 ,52738
GREEK   ,A2,W ,3 ,-44,-12,74,51,GR-A3-5 ,54096
GREEK   ,A2,NW,1 ,-10,-14,44,47,GR-A4-3 ,58414
GREEK   ,A2,NW,2 ,-24,-16,56,51,GR-A4-4 ,59741
GREEK   ,A2,NW,3 ,-26,-34,59,69,GR-A4-5 ,61236
GREEK   ,A3,N ,1 ,2,-19,42,59,GR-A5-3 ,66058
GREEK   ,A3,N ,2 ,-2,-21,46,62,GR-A5-4 ,67396
GREEK   ,A3,N ,3 ,-9,-55,38,95,GR-A5-5 ,69010
GREEK   ,A3,NE,1 ,-1,-14,44,47,GR-A4-3 ,58414
GREEK   ,A3,NE,2 ,1,-16,56,51,GR-A4-4 ,59741
GREEK   ,A3,NE,3 ,0,-34,59,69,GR-A4-5 ,61236
GREEK   ,A3,E ,1 ,-3,-8,45,47,GR-A3-3 ,51280
GREEK   ,A3,E ,2 ,1,-11,48,50,GR-A3-4 ,52738
GREEK   ,A3,E ,3 ,3,-12,74,51,GR-A3-5 ,54096
GREEK   ,A3,SE,1 ,-7,-11,45,57,GR-A2-3 ,44049
GREEK   ,A3,SE,2 ,2,-6,39,58,GR-A2-4 ,45675
GREEK   ,A3,SE,3 ,7,-5,56,50,GR-A2-5 ,47212
GREEK   ,A3,S ,1 ,-7,-16,39,61,GR-A1-3 ,37053
GREEK   ,A3,S ,2 ,-16,-7,49,50,GR-A1-4 ,38427
GREEK   ,A3,S ,3 ,5,1,32,65,GR-A1-5 ,39768
GREEK   ,A3,SW,1 ,-5,-11,45,57,GR-A2-3 ,44049
GREEK   ,A3,SW,2 ,-8,-6,39,58,GR-A2-4 ,45675
GREEK   ,A3,SW,3 ,-30,-5,56,50,GR-A2-5 ,47212
GREEK   ,A3,W ,1 ,-9,-8,45,47,GR-A3-3 ,51280
GREEK   ,A3,W ,2 ,-16,-11,48,50,GR-A3-4 ,52738
GREEK   ,A3,W ,3 ,-44,-12,74,51,GR-A3-5 ,54096
GREEK   ,A3,NW,1 ,-10,-14,44,47,GR-A4-3 ,58414
GREEK   ,A3,NW,2 ,-24,-16,56,51,GR-A4-4 ,59741
GREEK   ,A3,NW,3 ,-26,-34,59,69,GR-A4-5 ,61236
GREEK   ,D ,  ,1 ,-12,-31,52,76,GR-D-1  ,110095
GREEK   ,D ,  ,2 ,-12,-31,52,76,GR-D-1  ,110095
GREEK   ,D ,  ,3 ,-12,-31,52,76,GR-D-1  ,110095
GREEK   ,D ,  ,4 ,-17,22,60,49,GR-D-2  ,112062
GREEK   ,D ,  ,5 ,-17,22,60,49,GR-D-2  ,112062
GREEK   ,D ,  ,6 ,-13,15,54,47,GR-D-3  ,113853
GREEK   ,D ,  ,7 ,-13,15,54,47,GR-D-3  ,113853
GREEK   ,D ,  ,8 ,-11,24,41,31,GR-D-4  ,115237
GREEK   ,D ,  ,9 ,-11,24,41,31,GR-D-4  ,115237
GREEK   ,D ,  ,10,-6,25,27,22,GR-D-5  ,116040
GREEK   ,D ,  ,11,-6,25,27,22,GR-D-5  ,116040
GREEK   ,G ,N ,1 ,4,-18,33,56,GR-G5-1 ,75634
GREEK   ,G ,N ,2 ,4,-18,33,56,GR-G5-1 ,75634
GREEK   ,G ,N ,3 ,4,-18,33,56,GR-G5-1 ,75634
GREEK   ,G ,N ,4 ,4,-18,33,56,GR-G5-1 ,75634
GREEK   ,G ,N ,5 ,4,-18,33,56,GR-G5-1 ,75634
GREEK   ,G ,NE,1 ,5,-16,34,52,GR-G4-1 ,74424
GREEK   ,G ,NE,2 ,5,-16,34,52,GR-G4-1 ,74424
GREEK   ,G ,NE,3 ,5,-16,34,52,GR-G4-1 ,74424
GREEK   ,G ,NE,4 ,5,-16,34,52,GR-G4-1 ,74424
GREEK   ,G ,NE,5 ,5,-16,34,52,GR-G4-1 ,74424
GREEK   ,G ,E ,1 ,4,-13,32,52,GR-G3-1 ,73187
GREEK   ,G ,E ,2 ,4,-13,32,52,GR-G3-1 ,73187
GREEK   ,G ,E ,3 ,4,-13,32,52,GR-G3-1 ,73187
GREEK   ,G ,E ,4 ,4,-13,32,52,GR-G3-1 ,73187
GREEK   ,G ,E ,5 ,4,-13,32,52,GR-G3-1 ,73187
GREEK   ,G ,SE,1 ,2,-14,34,56,GR-G2-1 ,71905
GREEK   ,G ,SE,2 ,2,-14,34,56,GR-G2-1 ,71905
GREEK   ,G ,SE,3 ,2,-14,34,56,GR-G2-1 ,71905
GREEK   ,G ,SE,4 ,2,-14,34,56,GR-G2-1 ,71905
GREEK   ,G ,SE,5 ,2,-14,34,56,GR-G2-1 ,71905
GREEK   ,G ,S ,1 ,-3,-15,34,54,GR-G1-1 ,70770
GREEK   ,G ,S ,2 ,-3,-15,34,54,GR-G1-1 ,70770
GREEK   ,G ,S ,3 ,-3,-15,34,54,GR-G1-1 ,70770
GREEK   ,G ,S ,4 ,-3,-15,34,54,GR-G1-1 ,70770
GREEK   ,G ,S ,5 ,-3,-15,34,54,GR-G1-1 ,70770
GREEK   ,G ,SW,1 ,-3,-14,34,56,GR-G2-1 ,71905
GREEK   ,G ,SW,2 ,-3,-14,34,56,GR-G2-1 ,71905
GREEK   ,G ,SW,3 ,-3,-14,34,56,GR-G2-1 ,71905
GREEK   ,G ,SW,4 ,-3,-14,34,56,GR-G2-1 ,71905
GREEK   ,G ,SW,5 ,-3,-14,34,56,GR-G2-1 ,71905
GREEK   ,G ,W ,1 ,-3,-13,32,52,GR-G3-1 ,73187
GREEK   ,G ,W ,2 ,-3,-13,32,52,GR-G3-1 ,73187
GREEK   ,G ,W ,3 ,-3,-13,32,52,GR-G3-1 ,73187
GREEK   ,G ,W ,4 ,-3,-13,32,52,GR-G3-1 ,73187
GREEK   ,G ,W ,5 ,-3,-13,32,52,GR-G3-1 ,73187
GREEK   ,G ,NW,1 ,-6,-16,34,52,GR-G4-1 ,74424
GREEK   ,G ,NW,2 ,-6,-16,34,52,GR-G4-1 ,74424
GREEK   ,G ,NW,3 ,-6,-16,34,52,GR-G4-1 ,74424
GREEK   ,G ,NW,4 ,-6,-16,34,52,GR-G4-1 ,74424
GREEK   ,G ,NW,5 ,-6,-16,34,52,GR-G4-1 ,74424
GREEK   ,GM,N ,1 ,0,-14,32,50,GR-GM5-1,104019
GREEK   ,GM,N ,2 ,-1,-14,34,57,GR-GM5-2,105153
GREEK   ,GM,N ,3 ,-1,-15,34,58,GR-GM5-3,106375
GREEK   ,GM,N ,4 ,0,-14,32,50,GR-GM5-1,104019
GREEK   ,GM,N ,5 ,0,-16,32,56,GR-GM5-4,107631
GREEK   ,GM,N ,6 ,-1,-20,34,64,GR-GM5-5,108830
GREEK   ,GM,NE,1 ,5,-17,38,51,GR-GM4-1,97527
GREEK   ,GM,NE,2 ,1,-17,38,53,GR-GM4-2,98735
GREEK   ,GM,NE,3 ,-2,-18,43,56,GR-GM4-3,100072
GREEK   ,GM,NE,4 ,5,-17,38,51,GR-GM4-1,97527
GREEK   ,GM,NE,5 ,5,-16,38,58,GR-GM4-4,101427
GREEK   ,GM,NE,6 ,4,-17,40,60,GR-GM4-5,102707
GREEK   ,GM,E ,1 ,4,-15,38,54,GR-GM3-1,90587
GREEK   ,GM,E ,2 ,1,-14,38,51,GR-GM3-2,91898
GREEK   ,GM,E ,3 ,-3,-15,43,52,GR-GM3-3,93257
GREEK   ,GM,E ,4 ,4,-15,38,54,GR-GM3-1,90587
GREEK   ,GM,E ,5 ,4,-14,40,52,GR-GM3-4,94715
GREEK   ,GM,E ,6 ,-6,-16,53,52,GR-GM3-5,96047
GREEK   ,GM,SE,1 ,4,-16,35,60,GR-GM2-1,83358
GREEK   ,GM,SE,2 ,2,-13,39,55,GR-GM2-2,84790
GREEK   ,GM,SE,3 ,3,-15,38,62,GR-GM2-3,86249
GREEK   ,GM,SE,4 ,4,-16,35,60,GR-GM2-1,83358
GREEK   ,GM,SE,5 ,2,-14,36,51,GR-GM2-4,87764
GREEK   ,GM,SE,6 ,-4,-15,42,54,GR-GM2-5,89105
GREEK   ,GM,S ,1 ,2,-18,32,60,GR-GM1-1,76882
GREEK   ,GM,S ,2 ,1,-15,34,57,GR-GM1-2,78206
GREEK   ,GM,S ,3 ,1,-17,34,65,GR-GM1-3,79468
GREEK   ,GM,S ,4 ,2,-18,32,60,GR-GM1-1,76882
GREEK   ,GM,S ,5 ,2,-16,32,59,GR-GM1-4,80815
GREEK   ,GM,S ,6 ,1,-17,34,66,GR-GM1-5,82031
GREEK   ,GM,SW,1 ,-6,-16,35,60,GR-GM2-1,83358
GREEK   ,GM,SW,2 ,-8,-13,39,55,GR-GM2-2,84790
GREEK   ,GM,SW,3 ,-8,-15,38,62,GR-GM2-3,86249
GREEK   ,GM,SW,4 ,-6,-16,35,60,GR-GM2-1,83358
GREEK   ,GM,SW,5 ,-5,-14,36,51,GR-GM2-4,87764
GREEK   ,GM,SW,6 ,-5,-15,42,54,GR-GM2-5,89105
GREEK   ,GM,W ,1 ,-9,-15,38,54,GR-GM3-1,90587
GREEK   ,GM,W ,2 ,-6,-14,38,51,GR-GM3-2,91898
GREEK   ,GM,W ,3 ,-7,-15,43,52,GR-GM3-3,93257
GREEK   ,GM,W ,4 ,-9,-15,38,54,GR-GM3-1,90587
GREEK   ,GM,W ,5 ,-11,-14,40,52,GR-GM3-4,94715
GREEK   ,GM,W ,6 ,-14,-16,53,52,GR-GM3-5,96047
GREEK   ,GM,NW,1 ,-10,-17,38,51,GR-GM4-1,97527
GREEK   ,GM,NW,2 ,-6,-17,38,53,GR-GM4-2,98735
GREEK   ,GM,NW,3 ,-8,-18,43,56,GR-GM4-3,100072
GREEK   ,GM,NW,4 ,-10,-17,38,51,GR-GM4-1,97527
GREEK   ,GM,NW,5 ,-10,-16,38,58,GR-GM4-4,101427
GREEK   ,GM,NW,6 ,-11,-17,40,60,GR-GM4-5,102707
VIKING  ,M ,N ,1 ,-4,-16,44,51,VI-M5-1 ,33337
VIKING  ,M ,N ,2 ,-3,-12,47,51,VI-M5-2 ,34837
VIKING  ,M ,N ,3 ,-3,-12,49,57,VI-M5-3 ,36404
VIKING  ,M ,N ,4 ,-4,-16,44,51,VI-M5-1 ,33337
VIKING  ,M ,N ,5 ,-2,-19,36,61,VI-M5-4 ,38199
VIKING  ,M ,N ,6 ,0,-19,32,61,VI-M5-5 ,39521
VIKING  ,M ,NE,1 ,-1,-14,52,52,VI-M4-1 ,24455
VIKING  ,M ,NE,2 ,-1,-15,50,49,VI-M4-2 ,26273
VIKING  ,M ,NE,3 ,-4,-15,51,54,VI-M4-3 ,27977
VIKING  ,M ,NE,4 ,-1,-14,52,52,VI-M4-1 ,24455
VIKING  ,M ,NE,5 ,-3,-14,50,53,VI-M4-4 ,29717
VIKING  ,M ,NE,6 ,-2,-18,47,59,VI-M4-5 ,31513
VIKING  ,M ,E ,1 ,2,-20,42,59,VI-M3-1 ,16203
VIKING  ,M ,E ,2 ,2,-20,36,63,VI-M3-2 ,17767
VIKING  ,M ,E ,3 ,-4,-20,42,64,VI-M3-3 ,19270
VIKING  ,M ,E ,4 ,2,-20,42,59,VI-M3-1 ,16203
VIKING  ,M ,E ,5 ,-1,-20,51,57,VI-M3-4 ,20932
VIKING  ,M ,E ,6 ,0,-20,53,56,VI-M3-5 ,22670
VIKING  ,M ,SE,1 ,0,-21,34,65,VI-M2-1 ,8575
VIKING  ,M ,SE,2 ,-3,-20,39,64,VI-M2-2 ,10003
VIKING  ,M ,SE,3 ,-6,-20,42,67,VI-M2-3 ,11614
VIKING  ,M ,SE,4 ,0,-21,34,65,VI-M2-1 ,8575
VIKING  ,M ,SE,5 ,0,-21,35,60,VI-M2-4 ,13420
VIKING  ,M ,SE,6 ,1,-21,43,58,VI-M2-5 ,14786
VIKING  ,M ,S ,1 ,-8,-20,44,58,VI-M1-1 ,0
VIKING  ,M ,S ,2 ,-14,-19,48,58,VI-M1-2 ,1807
VIKING  ,M ,S ,3 ,-16,-18,49,66,VI-M1-3 ,3621
VIKING  ,M ,S ,4 ,-8,-20,44,58,VI-M1-1 ,0
VIKING  ,M ,S ,5 ,0,-15,34,59,VI-M1-4 ,5639
VIKING  ,M ,S ,6 ,0,-14,31,63,VI-M1-5 ,7144
VIKING  ,M ,SW,1 ,-1,-21,34,65,VI-M2-1 ,8575
VIKING  ,M ,SW,2 ,-3,-20,39,64,VI-M2-2 ,10003
VIKING  ,M ,SW,3 ,-3,-20,42,67,VI-M2-3 ,11614
VIKING  ,M ,SW,4 ,-1,-21,34,65,VI-M2-1 ,8575
VIKING  ,M ,SW,5 ,-2,-21,35,60,VI-M2-4 ,13420
VIKING  ,M ,SW,6 ,-11,-21,43,58,VI-M2-5 ,14786
VIKING  ,M ,W ,1 ,-11,-20,42,59,VI-M3-1 ,16203
VIKING  ,M ,W ,2 ,-5,-20,36,63,VI-M3-2 ,17767
VIKING  ,M ,W ,3 ,-5,-20,42,64,VI-M3-3 ,19270
VIKING  ,M ,W ,4 ,-11,-20,42,59,VI-M3-1 ,16203
VIKING  ,M ,W ,5 ,-17,-20,51,57,VI-M3-4 ,20932
VIKING  ,M ,W ,6 ,-20,-20,53,56,VI-M3-5 ,22670
VIKING  ,M ,NW,1 ,-18,-14,52,52,VI-M4-1 ,24455
VIKING  ,M ,NW,2 ,-16,-15,50,49,VI-M4-2 ,26273
VIKING  ,M ,NW,3 ,-14,-15,51,54,VI-M4-3 ,27977
VIKING  ,M ,NW,4 ,-18,-14,52,52,VI-M4-1 ,24455
VIKING  ,M ,NW,5 ,-14,-14,50,53,VI-M4-4 ,29717
VIKING  ,M ,NW,6 ,-12,-18,47,59,VI-M4-5 ,31513
VIKING  ,A1,N ,1 ,-4,-16,44,51,VI-M5-1 ,33337
VIKING  ,A1,N ,2 ,-3,-25,38,65,VI-A5-1 ,76677
VIKING  ,A1,N ,3 ,-1,-22,37,63,VI-A5-2 ,78262
VIKING  ,A1,N ,4 ,-4,-27,36,68,VI-A5-3 ,79870
VIKING  ,A1,N ,5 ,-6,-27,44,67,VI-A5-4 ,81358
VIKING  ,A1,N ,6 ,-5,-47,37,87,VI-A5-5 ,83107
VIKING  ,A1,NE,1 ,-1,-14,52,52,VI-M4-1 ,24455
VIKING  ,A1,NE,2 ,-3,-15,44,57,VI-A4-1 ,67292
VIKING  ,A1,NE,3 ,-6,-17,40,59,VI-A4-2 ,68840
VIKING  ,A1,NE,4 ,-19,-25,52,67,VI-A4-3 ,70499
VIKING  ,A1,NE,5 ,2,-21,51,63,VI-A4-4 ,72406
VIKING  ,A1,NE,6 ,-4,-33,67,75,VI-A4-5 ,74384
VIKING  ,A1,E ,1 ,2,-20,42,59,VI-M3-1 ,16203
VIKING  ,A1,E ,2 ,-1,-19,51,58,VI-A3-1 ,58629
VIKING  ,A1,E ,3 ,-9,-23,47,62,VI-A3-2 ,60435
VIKING  ,A1,E ,4 ,-14,-25,58,64,VI-A3-3 ,62033
VIKING  ,A1,E ,5 ,0,-16,42,56,VI-A3-4 ,63853
VIKING  ,A1,E ,6 ,-1,-13,76,53,VI-A3-5 ,65342
VIKING  ,A1,SE,1 ,0,-21,34,65,VI-M2-1 ,8575
VIKING  ,A1,SE,2 ,0,-20,43,56,VI-A2-1 ,49697
VIKING  ,A1,SE,3 ,-8,-28,46,62,VI-A2-2 ,51203
VIKING  ,A1,SE,4 ,-4,-36,48,71,VI-A2-3 ,53159
VIKING  ,A1,SE,5 ,-2,-12,49,47,VI-A2-4 ,55205
VIKING  ,A1,SE,6 ,0,-14,61,69,VI-A2-5 ,56723
VIKING  ,A1,S ,1 ,-8,-20,44,58,VI-M1-1 ,0
VIKING  ,A1,S ,2 ,-2,-15,37,60,VI-A1-1 ,40850
VIKING  ,A1,S ,3 ,-5,-32,38,76,VI-A1-2 ,42467
VIKING  ,A1,S ,4 ,0,-35,36,80,VI-A1-3 ,44265
VIKING  ,A1,S ,5 ,-17,-20,57,65,VI-A1-4 ,46188
VIKING  ,A1,S ,6 ,0,-10,36,70,VI-A1-5 ,48097
VIKING  ,A1,SW,1 ,-1,-21,34,65,VI-M2-1 ,8575
VIKING  ,A1,SW,2 ,-10,-20,43,56,VI-A2-1 ,49697
VIKING  ,A1,SW,3 ,-5,-28,46,62,VI-A2-2 ,51203
VIKING  ,A1,SW,4 ,-11,-36,48,71,VI-A2-3 ,53159
VIKING  ,A1,SW,5 ,-14,-12,49,47,VI-A2-4 ,55205
VIKING  ,A1,SW,6 ,-28,-14,61,69,VI-A2-5 ,56723
VIKING  ,A1,W ,1 ,-11,-20,42,59,VI-M3-1 ,16203
VIKING  ,A1,W ,2 ,-17,-19,51,58,VI-A3-1 ,58629
VIKING  ,A1,W ,3 ,-5,-23,47,62,VI-A3-2 ,60435
VIKING  ,A1,W ,4 ,-11,-25,58,64,VI-A3-3 ,62033
VIKING  ,A1,W ,5 ,-9,-16,42,56,VI-A3-4 ,63853
VIKING  ,A1,W ,6 ,-42,-13,76,53,VI-A3-5 ,65342
VIKING  ,A1,NW,1 ,-18,-14,52,52,VI-M4-1 ,24455
VIKING  ,A1,NW,2 ,-8,-15,44,57,VI-A4-1 ,67292
VIKING  ,A1,NW,3 ,-1,-17,40,59,VI-A4-2 ,68840
VIKING  ,A1,NW,4 ,0,-25,52,67,VI-A4-3 ,70499
VIKING  ,A1,NW,5 ,-20,-21,51,63,VI-A4-4 ,72406
VIKING  ,A1,NW,6 ,-30,-33,67,75,VI-A4-5 ,74384
VIKING  ,A2,N ,1 ,-4,-16,44,51,VI-M5-1 ,33337
VIKING  ,A2,N ,2 ,-3,-25,38,65,VI-A5-1 ,76677
VIKING  ,A2,N ,3 ,-1,-22,37,63,VI-A5-2 ,78262
VIKING  ,A2,N ,4 ,-69,-56,152,137,VI-B5-3 ,119959
VIKING  ,A2,N ,5 ,-49,-44,119,116,VI-B5-4 ,123412
VIKING  ,A2,N ,6 ,-16,-26,51,70,VI-B5-5 ,125900
VIKING  ,A2,N ,7 ,-4,-27,36,68,VI-A5-3 ,79870
VIKING  ,A2,N ,8 ,-6,-27,44,67,VI-A5-4 ,81358
VIKING  ,A2,N ,9 ,-5,-47,37,87,VI-A5-5 ,83107
VIKING  ,A2,NE,1 ,-1,-14,52,52,VI-M4-1 ,24455
VIKING  ,A2,NE,2 ,-3,-15,44,57,VI-A4-1 ,67292
VIKING  ,A2,NE,3 ,-6,-17,40,59,VI-A4-2 ,68840
VIKING  ,A2,NE,4 ,-81,-67,152,137,VI-B4-3 ,111437
VIKING  ,A2,NE,5 ,-61,-55,119,116,VI-B4-4 ,115209
VIKING  ,A2,NE,6 ,-28,-24,60,65,VI-B4-5 ,118195
VIKING  ,A2,NE,7 ,-19,-25,52,67,VI-A4-3 ,70499
VIKING  ,A2,NE,8 ,2,-21,51,63,VI-A4-4 ,72406
VIKING  ,A2,NE,9 ,-4,-33,67,75,VI-A4-5 ,74384
VIKING  ,A2,E ,1 ,2,-20,42,59,VI-M3-1 ,16203
VIKING  ,A2,E ,2 ,-1,-19,51,58,VI-A3-1 ,58629
VIKING  ,A2,E ,3 ,-9,-23,47,62,VI-A3-2 ,60435
VIKING  ,A2,E ,4 ,-84,-84,152,137,VI-B3-3 ,102665
